FLEE,East Five Airport,ZM,Chidulka,ZM-05,AF,small_airport,-10.535699844360352,33.40719985961914,4200,
FLEF,East Six Airport,ZM,Chiwanangala,ZM-05,AF,small_airport,-11.134200096099999,30.01720047,3800,
FLEG,East Seven Airport,ZM,Kanshela,ZM-04,AF,small_airport,-12.449999809265137,29.482999801635742,4000,
FLEH,East Eight Airport,ZM,Kapu,ZM-04,AF,small_airport,-12.116999626159668,29.450000762939453,4000,
FLIK,Isoka Airport,ZM,Isoka,ZM-05,AF,small_airport,-10.116999626159668,32.632999420166016,4462,
FLJK,Jeki Airport,ZM,Lower Zambezi Natational Park,ZM-09,AF,small_airport,-15.6334,29.6036,1165,
FLKB,Kawambwa Airport,ZM,Kawambwa,ZM-04,AF,small_airport,-9.798060417175293,29.091699600219727,4640,
FLKE,Kasompe Airport,ZM,Chingola,ZM-08,AF,medium_airport,-12.572799682617,27.893899917603,4636,
FLKG,Kalengwa Airport,ZM,Kalengwa,ZM-06,AF,small_airport,-13.474100112915039,25.01409912109375,4093,
FLKJ,Kanja Airport,ZM,Kanja,ZM-01,AF,small_airport,-16.450000762939453,23.367000579833984,3370,
FLKL,Kalabo Airport,ZM,Kalabo,ZM-01,AF,small_airport,-14.998299598693848,22.64539909362793,3450,
FLKO,Kaoma Airport,ZM,Kaoma,ZM-01,AF,small_airport,-14.800000190734863,24.783000946044922,3670,
FLKS,Kasama Airport,ZM,Kasama,ZM-05,AF,small_airport,-10.216699600219727,31.13330078125,4541,
FLKU,Kanyau Airport,ZM,Kanyau,ZM-01,AF,small_airport,-16.5,22.41699981689453,3448,
FLKW,Milliken Airport,ZM,Kabwe,ZM-02,AF,small_airport,-14.450599670410156,28.379199981689453,3920,
FLKY,Kasaba Bay Airport,ZM,Kasaba Bay,ZM-05,AF,small_airport,-8.524999618530273,30.663000106811523,2780,
FLKZ,Lukuzi Airport,ZM,Nansolo,ZM-03,AF,small_airport,-12.81190013885498,32.06489944458008,1801,
FLLA,Luanshya Zambia Airport,ZM,Luanshya,ZM-08,AF,small_airport,-13.14169979095459,28.424999237060547,4101,
FLLC,Lusaka City Airport,ZM,Lusaka,ZM-09,AF,medium_airport,-15.4138002396,28.3306999207,4200,
FLLD,Lundazi Airport,ZM,Lundazi,ZM-03,AF,small_airport,-12.28600025177002,33.18600082397461,3750,
FLLG,Luwingu Airport,ZM,Luwingu,ZM-05,AF,small_airport,-10.24530029296875,29.913999557495117,4650,
FLLI,Harry Mwanga Nkumbula International Airport,ZM,Livingstone,ZM-07,AF,medium_airport,-17.8218,25.822701,3302,
FLLK,Lukulu Airport,ZM,Lukulu,ZM-01,AF,small_airport,-14.374799728393555,23.249500274658203,3480,
FLLO,Kalomo Airport,ZM,Kalomo,ZM-07,AF,small_airport,-16.982999801635742,26.482999801635742,4100,
FLLS,Kenneth Kaunda International Airport,ZM,Lusaka,ZM-09,AF,large_airport,-15.3308,28.4526,3779,
FLMA,Mansa Airport,ZM,Mansa,ZM-04,AF,small_airport,-11.13700008392334,28.872600555419922,4101,
FLMB,Maamba Airport,ZM,Maamba,ZM-07,AF,small_airport,-17.367000579833984,27.183000564575195,2050,
FLMF,Mfuwe Airport,ZM,Mfuwe,ZM-03,AF,medium_airport,-13.258899688720703,31.936599731445312,1853,
FLMG,Mongu Airport,ZM,Mongu,ZM-01,AF,medium_airport,-15.254500389099121,23.16230010986328,3488,
FLMK,Mkushi Airport,ZM,Mkushi,ZM-02,AF,small_airport,-13.616999626159668,29.382999420166016,4195,
FLML,Mufulira Airport,ZM,Mufulira,ZM-08,AF,small_airport,-12.565199851989746,28.294300079345703,4350,
FLMO,Monze Airport,ZM,Monze,ZM-07,AF,small_airport,-16.283000946044922,27.517000198364258,3700,
FLMP,Mpika Airport,ZM,Mpika,ZM-05,AF,small_airport,-11.899200439453125,31.43470001220703,4600,
FLMU,Mulobezi Airport,ZM,Mulobezi,ZM-01,AF,small_airport,-16.767000198364258,25.183000564575195,3175,
FLMW,Mwinilunga Airport,ZM,Mwinilunga,ZM-06,AF,small_airport,-11.654000282287598,24.430999755859375,4524,
FLMZ,Mazabuka Airport,ZM,Mazabuka,ZM-07,AF,small_airport,-15.861332,27.828324,3450,
FLNA,Ngoma Airport,ZM,Ngoma,ZM-07,AF,small_airport,-15.965800285339355,25.933300018310547,3400,
FLND,Simon Mwansa Kapwepwe International Airport,ZM,Ndola,ZM-08,AF,medium_airport,-12.998100280762,28.66489982605,4167,
FLNL,Namwala Airport,ZM,Namwala,ZM-07,AF,small_airport,-15.765000343322754,26.431900024414062,3200,
FLNY,Nyimba Airport,ZM,Nyimba,ZM-03,AF,small_airport,-14.568599700927734,30.8341007232666,2600,
FLPA,Kasempa Airport,ZM,Kasempa,ZM-06,AF,small_airport,-13.4399995803833,25.785999298095703,4150,
FLPE,Petauke Airport,ZM,Petauke,ZM-03,AF,small_airport,-14.2167,31.2256,3217,
FLPK,Mporokoso Airport,ZM,Mporokoso,ZM-05,AF,small_airport,-9.3697,30.128,4787,
FLPO,Kabompo Airport,ZM,Kabompo,ZM-06,AF,small_airport,-13.576000213623047,24.229999542236328,3535,
FLRO,Rosa Airport,ZM,Rosa,ZM-05,AF,small_airport,-9.526829719543457,31.237499237060547,5000,
FLRU,Rufansa Airport,ZM,Rufansa,ZM-09,AF,small_airport,-15.083000183105469,29.632999420166016,3000,
FLRZ,Royal Zambesi Lodge Airstrip,ZM,,ZM-09,AF,small_airport,-15.7255,29.3021,1243,
FLSE,Serenje Airport,ZM,Serenje,ZM-02,AF,small_airport,-13.198,30.2398,4650,
FLSH,Shiwa n'gandu Airport,ZM,Shiwa n'gandu,ZM-05,AF,small_airport,-11.200900077819824,31.748199462890625,4600,
FLSJ,Sakeji Airport,ZM,Sakeji,ZM-06,AF,small_airport,-11.23270034790039,24.3164005279541,4500,
FLSN,Senanga Airport,ZM,Senanga,ZM-01,AF,small_airport,-16.113,23.2982,3347,
FLSO,Southdowns Airport,ZM,Kitwe,ZM-08,AF,medium_airport,-12.900500297546387,28.149900436401367,4145,
FLSS,Sesheke Airport,ZM,Sesheke,ZM-01,AF,small_airport,-17.476299285888672,24.30470085144043,3100,
FLSW,Solwesi Airport,ZM,Solwesi,ZM-06,AF,small_airport,-12.173700332641602,26.365100860595703,4551,
FLWA,West One Airport,ZM,Chinka,ZM-08,AF,small_airport,-12.854900360107422,27.072200775146484,4000,
FLWB,West Two Airport,ZM,Metamba,ZM-08,AF,small_airport,-13.766400337219238,27.51729965209961,3760,
FLWC,West Three Airport,ZM,Nyoka,ZM-06,AF,small_airport,-13.355299949645996,26.60059928894043,3650,
FLWD,West Four Airport,ZM,West Four,ZM-06,AF,small_airport,-13.645400047302246,25.421899795532227,3400,
FLWE,West Five Airport,ZM,Lipanda,ZM-01,AF,small_airport,-13.9642000198,24.4605998993,3550,
FLWF,West Six Airport,ZM,Kauni,ZM-06,AF,small_airport,-12.21720027923584,27.49049949645996,4000,
FLWG,West Seven Airport,ZM,Chanika,ZM-06,AF,small_airport,-11.912699699401855,25.68440055847168,4000,
FLWW,Waka Waka Airport,ZM,Waka Waka,ZM-03,AF,small_airport,-12.450400352478027,32.25699996948242,1800,
FLYA,Samfya Airport,ZM,Samfya,ZM-04,AF,small_airport,-11.365300178527832,29.548099517822266,3800,
FLZB,Zambezi Airport,ZM,Zambezi,ZM-06,AF,small_airport,-13.537018,23.108092,3538,
FMBI,Betainomby Airport,MG,Betainomby,MG-A,AF,small_airport,-18.1958013864,49.348526001,40,
FMCH,Prince Said Ibrahim International Airport,KM,Moroni,KM-G,AF,medium_airport,-11.5337,43.2719,93,
FMCI,Moheli Bandar Es Eslam Airport,KM,,KM-M,AF,medium_airport,-12.298100471496582,43.76639938354492,46,
FMCN,Iconi Airport,KM,Moroni,KM-G,AF,small_airport,-11.710800170899999,43.2439002991,33,
FMCV,Ouani Airport,KM,Ouani,KM-A,AF,medium_airport,-12.131699562072754,44.430301666259766,62,
FMCZ,Dzaoudzi Pamandzi International Airport,YT,Dzaoudzi,YT-U-A,AF,medium_airport,-12.804699897766113,45.28110122680664,23,
FMEE,Roland Garros Airport,RE,St Denis,RE-U-A,AF,medium_airport,-20.887100219726562,55.51029968261719,66,
FMEP,Pierrefonds Airport,RE,St Pierre,RE-U-A,AF,medium_airport,-21.320899963378906,55.42499923706055,59,
FMMA,Antananarivo Arivonimamo Airport,MG,,MG-T,AF,small_airport,-19.02899932861328,47.17179870605469,4757,
FMMC,Malaimbandy Airport,MG,Malaimbandy,MG-U,AF,small_airport,-20.355390292099997,45.5433726311,597,
FMME,Antsirabe Airport,MG,Antsirabe,MG-T,AF,small_airport,-19.8392214824,47.063713073699994,4997,
FMMG,Antsalova Airport,MG,Antsalova,MG-M,AF,small_airport,-18.701273,44.614921,551,
FMMH,Mahanoro Airport,MG,Mahanoro,MG-A,AF,small_airport,-19.83300018310547,48.79999923706055,16,
FMMI,Ivato Airport,MG,Antananarivo,MG-T,AF,large_airport,-18.7969,47.478802,4198,
FMMJ,Ambohijanahary Airport,MG,Ambohijanahary,MG-A,AF,small_airport,-17.4644789611,48.3267116547,2496,
FMMK,Ankavandra Airport,MG,Ankavandra,MG-U,AF,small_airport,-18.80501,45.273467,427,
FMML,Belo sur Tsiribihina Airport,MG,Belo sur Tsiribihina,MG-U,AF,small_airport,-19.6867008209,44.541900634799994,154,
FMMN,Miandrivazo Airport,MG,,MG-U,AF,medium_airport,-19.56279945373535,45.450801849365234,203,
FMMO,Maintirano Airport,MG,Maintirano,MG-M,AF,small_airport,-18.049999,44.033001,95,
FMMP,Amparafaravola Airport,MG,Amparafaravola,MG-A,AF,small_airport,-17.6545730219,48.2144451141,2576,
FMMQ,Atsinanana Airport,MG,Ilaka,MG-A,AF,small_airport,-19.58300018310547,48.803001403808594,33,
FMMR,Morafenobe Airport,MG,Morafenobe,MG-M,AF,small_airport,-17.850083,44.920467,748,
FMMS,Sainte Marie Airport,MG,,MG-A,AF,medium_airport,-17.093900680541992,49.815799713134766,7,
FMMT,Toamasina Airport,MG,,MG-A,AF,medium_airport,-18.109500885009766,49.39250183105469,22,
FMMU,Tambohorano Airport,MG,Tambohorano,MG-M,AF,small_airport,-17.47610092163086,43.972801208496094,23,
FMMV,Morondava Airport,MG,,MG-U,AF,medium_airport,-20.284700393676758,44.31760025024414,30,
FMMX,Tsiroanomandidy Airport,MG,Tsiroanomandidy,MG-T,AF,small_airport,-18.759677,46.054065,2776,
FMMY,Vatomandry Airport,MG,Vatomandry,MG-A,AF,small_airport,-19.383333,48.95,39,
FMMZ,Ambatondrazaka Airport,MG,Ambatondrazaka,MG-A,AF,small_airport,-17.795378,48.442583,2513,
FMNA,Arrachart Airport,MG,,MG-D,AF,medium_airport,-12.34939956665039,49.29169845581055,374,
FMNB,Ankaizina Airport,MG,Bealanana,MG-M,AF,small_airport,-14.544277,48.691413,3675,
FMNC,Mananara Nord Airport,MG,Mananara Nord,MG-A,AF,medium_airport,-16.16390037536621,49.773799896240234,9,
FMND,Andapa Airport,MG,,MG-D,AF,medium_airport,-14.651700019836426,49.620601654052734,1552,
FMNE,Ambilobe Airport,MG,,MG-D,AF,small_airport,-13.188400268554688,48.987998962402344,72,
FMNF,Avaratra Airport,MG,Befandriana,MG-M,AF,small_airport,-15.199999809265137,48.483001708984375,820,
FMNG,Port Berge Airport,MG,Port Berge,MG-M,AF,small_airport,-15.584286,47.623587,213,
FMNH,Antsirabato Airport,MG,,MG-D,AF,medium_airport,-14.99940013885498,50.3202018737793,20,
FMNJ,Ambanja Airport,MG,Ambanja,MG-D,AF,small_airport,-13.645705,48.459427,36,
FMNL,Analalava Airport,MG,,MG-M,AF,medium_airport,-14.62969970703125,47.76380157470703,345,
FMNM,Amborovy Airport,MG,,MG-M,AF,medium_airport,-15.6668417421,46.351232528699995,87,
FMNN,Fascene Airport,MG,Nosy Be,MG-D,AF,medium_airport,-13.3121004105,48.3148002625,36,
FMNO,Soalala Airport,MG,Soalala,MG-M,AF,small_airport,-16.10169,45.358837,141,
FMNP,Mampikony Airport,MG,Mampikony,MG-M,AF,small_airport,-16.0722693402,47.644164562200004,,
FMNQ,Besalampy Airport,MG,,MG-M,AF,medium_airport,-16.744530296500002,44.4824838638,125,
FMNR,Maroantsetra Airport,MG,,MG-A,AF,medium_airport,-15.436699867248535,49.68830108642578,13,
FMNS,Sambava Airport,MG,,MG-D,AF,medium_airport,-14.278599739074707,50.17470169067383,20,
FMNT,Tsaratanana Airport,MG,Tsaratanana,MG-M,AF,small_airport,-16.751064,47.619016,1073,
FMNV,Vohimarina Airport,MG,,MG-D,AF,medium_airport,-13.375800132751465,50.00279998779297,19,
FMNW,Ambalabe Airport,MG,Antsohihy,MG-M,AF,medium_airport,-14.898799896240234,47.993900299072266,92,
FMNX,Mandritsara Airport,MG,Mandritsara,MG-M,AF,small_airport,-15.833049,48.833284,1007,
FMNZ,Ampampamena Airport,MG,,MG-D,AF,small_airport,-13.484816,48.632702,49,
FMSA,Ambalavao Airport,MG,Ambalavao,MG-F,AF,small_airport,-21.814891018799997,46.914024353,3189,
FMSB,Antsoa Airport,MG,Beroroha,MG-U,AF,small_airport,-21.606983764699997,45.136020183599996,820,
FMSC,Mandabe Airport,MG,Mandabe,MG-U,AF,small_airport,-21.0463049303,44.9404120445,951,
FMSD,Tolanaro Airport,MG,Tolanaro,MG-U,AF,medium_airport,-25.03809928894043,46.95610046386719,29,
FMSE,Betroka Airport,MG,Betroka,MG-U,AF,small_airport,-23.274307848299998,46.12498283389999,2841,
FMSF,Fianarantsoa Airport,MG,,MG-F,AF,medium_airport,-21.441600799560547,47.111698150634766,3658,
FMSG,Farafangana Airport,MG,,MG-F,AF,small_airport,-22.805299758911133,47.82059860229492,26,
FMSI,Ihosy Airport,MG,Ihosy,MG-F,AF,small_airport,-22.404720202399997,46.1649370193,2500,
FMSJ,Manja Airport,MG,Manja,MG-U,AF,small_airport,-21.426105,44.316509,787,
FMSK,Manakara Airport,MG,,MG-F,AF,medium_airport,-22.119699478149414,48.02170181274414,33,
FMSL,Bekily Airport,MG,Bekily,MG-U,AF,small_airport,-24.235694754699995,45.3045272827,1270,
FMSM,Mananjary Airport,MG,,MG-F,AF,medium_airport,-21.201799392700195,48.358299255371094,20,
FMSN,Samangoky Airport,MG,Tanandava,MG-U,AF,small_airport,-21.700000762939453,43.733001708984375,89,
FMSR,Morombe Airport,MG,,MG-U,AF,medium_airport,-21.7539005279541,43.3754997253418,16,
FMST,Toliara Airport,MG,,MG-U,AF,medium_airport,-23.383399963378906,43.72850036621094,29,
FMSU,Vangaindrano Airport,MG,Vangaindrano,MG-F,AF,small_airport,-23.350766591499998,47.581701278699995,45,
FMSV,Betioky Airport,MG,Betioky,MG-U,AF,small_airport,-23.732999801635742,44.388999938964844,919,
FMSY,Ampanihy Airport,MG,Ampanihy,MG-U,AF,small_airport,-24.69969940185547,44.73419952392578,771,
FMSZ,Ankazoabo Airport,MG,Ankazoabo,MG-U,AF,small_airport,-22.2964423522,44.5315361023,1411,
FMZJ,Juan de Nova Airstrip,TF,,TF-U-A,AN,small_airport,-17.05396,42.7193,3,
FNAM,Ambriz Airport,AO,Ambriz,AO-BGO,AF,small_airport,-7.86221981048584,13.116100311279297,144,
FNBC,Mbanza Congo Airport,AO,Mbanza Congo,AO-ZAI,AF,medium_airport,-6.269899845123291,14.246999740600586,1860,
FNBG,Benguela Airport,AO,Benguela,AO-BGU,AF,medium_airport,-12.609000206,13.4036998749,118,
FNBL,Lumbala Airport,AO,Lumbala N'guimbo,AO-MOX,AF,small_airport,-14.105106,21.45083,3700,
FNCA,Cabinda Airport,AO,Cabinda,AO-CAB,AF,medium_airport,-5.59699010848999,12.188400268554688,66,
FNCB,Camembe Airport,AO,Camembe,AO-BGO,AF,small_airport,-8.133000373840332,14.5,2264,
FNCC,Cacolo Airport,AO,Cacolo,AO-LNO,AF,small_airport,-10.110278,19.287304,4400,
FNCF,Cafunfo Airport,AO,Cafunfo,AO-LNO,AF,small_airport,-8.783610343933105,17.989700317382812,,
FNCH,Chitato Airport,AO,Chitato,AO-LNO,AF,small_airport,-7.358890056610107,20.80470085144043,2500,
FNCM,Camabatela Airport,AO,Camabatela,AO-CNO,AF,small_airport,-8.217000007629395,15.366999626159668,410,
FNCT,Catumbela Airport,AO,Catumbela,AO-BGU,AF,medium_airport,-12.4792,13.4869,23,
FNCV,Cuito Cuanavale Airport,AO,Cuito Cuanavale,AO-CCU,AF,small_airport,-15.160300254821777,19.156099319458008,,
FNCX,Camaxilo Airport,AO,Camaxilo,AO-LNO,AF,small_airport,-8.37360954284668,18.923599243164062,3957,
FNCZ,Cazombo Airport,AO,Cazombo,AO-MOX,AF,small_airport,-11.893099784851074,22.916400909423828,3700,
FNDB,Damba Airport,AO,Damba,AO-UIG,AF,small_airport,-6.900000095367432,15.133000373840332,3648,
FNDU,Dundo Airport,AO,Chitato,AO-LNO,AF,medium_airport,-7.400889873504639,20.818500518798828,2451,
FNGI,Ngjiva Pereira Airport,AO,Ngiva,AO-CNN,AF,medium_airport,-17.0435009003,15.683799743700002,3566,
FNHU,Nova Lisboa Airport,AO,Huambo,AO-HUA,AF,medium_airport,-12.808899879455566,15.760499954223633,5587,
FNKU,Kuito Airport,AO,Kuito,AO-BIE,AF,medium_airport,-12.404600143433,16.947399139404,5618,
FNLB,Lobito Airport,AO,Lobito,AO-BGU,AF,small_airport,-12.371199607849121,13.536600112915039,10,
FNLK,Lucapa Airport,AO,Lucapa,AO-LNO,AF,small_airport,-8.445727348330001,20.7320861816,3029,
FNLU,Quatro de Fevereiro Airport,AO,Luanda,AO-LUA,AF,large_airport,-8.85837,13.2312,243,
FNLZ,Luzamba Airport,AO,Luzamba,AO-LNO,AF,small_airport,-9.11596012115,18.049299240099998,2904,
FNMA,Malanje Airport,AO,Malanje,AO-MAL,AF,medium_airport,-9.525090217590332,16.312400817871094,3868,
FNME,Menongue Airport,AO,Menongue,AO-CCU,AF,medium_airport,-14.657600402832031,17.71980094909668,4469,
FNMO,Namibe Airport,AO,Namibe,AO-NAM,AF,medium_airport,-15.261199951171875,12.14680004119873,210,
FNMQ,Maquela do Zombo Airport,AO,Maquela do Zombo,AO-UIG,AF,small_airport,-6.030280113220215,15.136899948120117,3051,
FNNG,Negage Airport,AO,Negage,AO-UIG,AF,medium_airport,-7.754509925842285,15.287699699401855,4105,
FNPA,Porto Amboim Airport,AO,Port Amboim,AO-CUS,AF,medium_airport,-10.722000122070312,13.76550006866455,16,
FNPB,Sanza Pombo Airport,AO,Sanza Pombo,AO-UIG,AF,small_airport,-7.300000190734863,15.932999610900879,3251,
FNSA,Saurimo Airport,AO,Saurimo,AO-LSU,AF,medium_airport,-9.689069747924805,20.431900024414062,3584,
FNSO,Soyo Airport,AO,Soyo,AO-ZAI,AF,medium_airport,-6.141089916229248,12.371800422668457,15,
FNSU,Sumbe Airport,AO,Sumbe,AO-CUS,AF,medium_airport,-11.167900085449219,13.84749984741211,36,
FNTO,Toto Airport,AO,Toto,AO-UIG,AF,small_airport,-7.146389961242676,14.248600006103516,1775,
FNUA,Luau Airport,AO,Luau,AO-MOX,AF,small_airport,-10.715800285339355,22.23110008239746,3609,
FNUB,Lubango Airport,AO,Lubango,AO-HUI,AF,medium_airport,-14.924699783325195,13.574999809265137,5778,
FNUE,Luena Airport,AO,Luena,AO-MOX,AF,medium_airport,-11.768099784851074,19.8976993560791,4360,
FNUG,Uige Airport,AO,Uige,AO-UIG,AF,medium_airport,-7.60306978225708,15.027799606323242,2720,
FNWK,Waco Kungo Airport,AO,Waco Kungo,AO-CUS,AF,small_airport,-11.426400184631348,15.101400375366211,4324,
FNXA,Xangongo Airport,AO,Xangongo,AO-CNN,AF,medium_airport,-16.755399703979492,14.965299606323242,3635,
FNZE,N'zeto Airport,AO,N'zeto,AO-ZAI,AF,small_airport,-7.259439945220947,12.863100051879883,69,
FNZG,Nzagi Airport,AO,Nzagi,AO-LNO,AF,small_airport,-7.716939926149999,21.358200073200003,2431,
FOGB,Booue Airport,GA,Booue,GA-6,AF,small_airport,-0.1075,11.9438,604,
FOGE,Ndende Airport,GA,Ndende,GA-4,AF,small_airport,-2.4000000953674316,11.366999626159668,417,
FOGF,Fougamou Airport,GA,Fougamou,GA-4,AF,small_airport,-1.2829999923706055,10.616999626159668,263,
FOGG,M'Bigou Airport,GA,M'Bigou,GA-4,AF,small_airport,-1.8830000162124634,11.932999610900879,2346,
FOGI,Moabi Airport,GA,Moabi,GA-5,AF,small_airport,-2.433000087738037,11,787,
FOGJ,Ville Airport,GA,N'Djole,GA-3,AF,small_airport,-0.18299999833106995,10.75,164,
FOGK,Koulamoutou Mabimbi Airport,GA,Koulamoutou,GA-7,AF,medium_airport,-1.1846100091934,12.441300392151,1070,
FOGM,Mouilla Ville Airport,GA,Mouila,GA-4,AF,medium_airport,-1.845139980316162,11.056699752807617,295,
FOGO,Oyem Airport,GA,Oyem,GA-9,AF,medium_airport,1.5431100130081177,11.581399917602539,2158,
FOGQ,Okondja Airport,GA,Okondja,GA-2,AF,medium_airport,-0.6652140021324158,13.673100471496582,1325,
FOGR,Lambarene Airport,GA,Lambarene,GA-3,AF,medium_airport,-0.7043889760971069,10.245699882507324,82,
FOGV,Minvoul Airport,GA,Minvoul,GA-9,AF,small_airport,2.1500000953674316,12.133000373840332,1969,
FOOB,Bitam Airport,GA,Bitam,GA-9,AF,medium_airport,2.0756399631500244,11.493200302124023,1969,
FOOC,Cocobeach Airport,GA,Cocobeach,GA-1,AF,small_airport,1,9.583000183105469,69,
FOOD,Moanda Airport,GA,Moanda,GA-2,AF,small_airport,-1.53299999237,13.2670001984,1877,
FOOE,Mekambo Airport,GA,Mekambo,GA-6,AF,small_airport,1.0169999599456787,13.932999610900879,1686,
FOOG,Port Gentil Airport,GA,Port Gentil,GA-8,AF,medium_airport,-0.7117390036582947,8.754380226135254,13,
FOOH,Omboue Hopital Airport,GA,Omboue,GA-8,AF,medium_airport,-1.5747300386428833,9.262689590454102,33,
FOOI,Tchongorove Airport,GA,Iguela,GA-8,AF,small_airport,-1.9223,9.3092,48,
FOOK,Makokou Airport,GA,Makokou,GA-6,AF,medium_airport,0.5792109966278076,12.890899658203125,1726,
FOOL,Libreville Leon M'ba International Airport,GA,Libreville,GA-1,AF,medium_airport,0.458600014448,9.412280082699999,39,
FOOM,Mitzic Airport,GA,Mitzic,GA-9,AF,small_airport,0.7829999923706055,11.550000190734863,1913,
FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,Franceville,GA-2,AF,medium_airport,-1.6561599969863892,13.437999725341797,1450,
FOOR,Lastourville Airport,GA,Lastourville,GA-7,AF,small_airport,-0.8266670107841492,12.748600006103516,1585,
FOOS,Sette Cama Airport,GA,Sette Cama,GA-8,AF,small_airport,-2.5329999923706055,9.767000198364258,10,
FOOT,Tchibanga Airport,GA,Tchibanga,GA-5,AF,small_airport,-2.8499999046325684,11.017000198364258,269,
FOOY,Mayumba Airport,GA,Mayumba,GA-5,AF,small_airport,-3.4584197998046875,10.674076080322266,13,
FPPR,Principe Airport,ST,,ST-P,AF,medium_airport,1.6629400253295898,7.411739826202393,591,
FPST,Sao Tome International Airport,ST,Sao Tome,ST-S,AF,medium_airport,0.3781749904155731,6.7121500968933105,33,
FQAG,Angoche Airport,MZ,Angoche,MZ-N,AF,small_airport,-16.181869506835938,39.94521713256836,121,
FQBI,Bilene Airport,MZ,Bilene,MZ-G,AF,small_airport,-25.2659854888916,33.23859786987305,118,
FQBR,Beira Airport,MZ,Beira,MZ-S,AF,medium_airport,-19.79640007019043,34.90760040283203,33,
FQCB,Cuamba Airport,MZ,Cuamba,MZ-A,AF,small_airport,-14.815,36.529999,1919,
FQCH,Chimoio Airport,MZ,Chimoio,MZ-B,AF,medium_airport,-19.15130043029785,33.42900085449219,2287,
FQFU,Furancungo Airport,MZ,Furancungo,MZ-T,AF,small_airport,-14.918600082397461,33.628299713134766,,
FQIA,Inhaca Airport,MZ,Inhaca,MZ-L,AF,small_airport,-25.9971446991,32.929351806599996,10,
FQIN,Inhambane Airport,MZ,Inhambabe,MZ-I,AF,medium_airport,-23.876399993896484,35.40850067138672,30,
FQLC,Lichinga Airport,MZ,Lichinga,MZ-A,AF,medium_airport,-13.274,35.2663,4505,
FQLU,Lumbo Airport,MZ,Lumbo,MZ-N,AF,small_airport,-15.0331001282,40.671699523899996,33,
FQMA,Maputo Airport,MZ,Maputo,MZ-MPM,AF,large_airport,-25.920799,32.572601,145,
FQMD,Mueda Airport,MZ,Mueda,MZ-P,AF,medium_airport,-11.672900199890137,39.5630989074707,2789,
FQMP,Mocimboa da Praia Airport,MZ,Mocimboa da Praia,MZ-P,AF,medium_airport,-11.361800193786621,40.35490036010742,89,
FQMR,Marrupa Airport,MZ,Marrupa,MZ-A,AF,small_airport,-13.225099563598633,37.552101135253906,2480,
FQNC,Nacala Airport,MZ,Nacala,MZ-N,AF,small_airport,-14.488200187683105,40.71220016479492,410,
FQNP,Nampula Airport,MZ,Nampula,MZ-N,AF,medium_airport,-15.105600357055664,39.28179931640625,1444,
FQPB,Pemba Airport,MZ,Pemba / Porto Amelia,MZ-P,AF,medium_airport,-12.991762161254883,40.52401351928711,331,
FQPO,Ponta do Ouro Airport,MZ,Ponta do Ouro,MZ-L,AF,small_airport,-26.828552246094,32.837707519531,92,
FQQL,Quelimane Airport,MZ,Quelimane,MZ-Q,AF,medium_airport,-17.855499267578125,36.86909866333008,36,
FQSG,Songo Airport,MZ,Songo,MZ-T,AF,small_airport,-15.602700233459473,32.77320098876953,2904,
FQTT,Chingozi Airport,MZ,Tete,MZ-T,AF,medium_airport,-16.104799270629883,33.640201568603516,525,
FQUG,Ulongwe Airport,MZ,Ulongwe,MZ-T,AF,small_airport,-14.70460033416748,34.35240173339844,4265,
FQVL,Vilankulo Airport,MZ,Vilanculo,MZ-I,AF,medium_airport,-22.018400192260742,35.31330108642578,46,
FQXA,Xai-Xai Airport,MZ,Xai-Xai,MZ-G,AF,small_airport,-25.037799835205078,33.62739944458008,,
FSAL,Alphonse Airport,SC,Alphonse Island,SC-15,AF,small_airport,-7.00478,52.7262,10,
FSAS,Assumption Island Airport,SC,Assumption Island,SC-U-A,AF,small_airport,-9.7422199993,46.506802,10,
FSDA,Darros Airport,SC,Darros Island,SC-15,AF,small_airport,-5.417354,53.295536,10,
FSDR,Desroches Airport,SC,Desroches Island,SC-15,AF,small_airport,-5.6967,53.6558,10,
FSFA,Farquhar Airport,SC,Farquhar Group,SC-15,AF,small_airport,-10.1096,51.176102,10,
FSIA,Seychelles International Airport,SC,Mahe Island,SC-20,AF,large_airport,-4.67434,55.521801,10,
FSMA,Marie-Louise Airport,SC,Marie-Louise Island,SC-15,AF,small_airport,-6.17416,53.144402,9,
FSPL,Platte Airport,SC,Platte Island,SC-15,AF,small_airport,-5.85916,55.383301,9,
FSPP,Praslin Airport,SC,Praslin Island,SC-14,AF,medium_airport,-4.3192901611328125,55.69139862060547,10,
FSSA,Astove Island Airport,SC,Astove Island,SC-U-A,AF,small_airport,-10.060872,47.749184,,
FSSB,Bird Island Airport,SC,Bird Island,SC-15,AF,small_airport,-3.72472,55.205299,6,
FSSC,Coetivy Airport,SC,Coetivy Island,SC-15,AF,small_airport,-7.13457,56.278198,10,
FSSD,Denis Island Airport,SC,Denis Island,SC-15,AF,small_airport,-3.80222,55.666901,10,
FSSF,Fregate Island Airport,SC,Fregate Island,SC-15,AF,small_airport,-4.583,55.950001,610,
FSSR,Remire Island Airport,SC,Remire Island,SC-15,AF,small_airport,-5.11722,53.312199,9,
FTTA,Sarh Airport,TD,Sarh,TD-MC,AF,small_airport,9.14444,18.374399,1198,
